session_id,date,customer_id,channel,pages_viewed,cart_abandoned
S0082834,2024-11-21,,Social,3,0
S0082835,2025-10-30,,Paid Search,9,0
S0082836,2025-06-02,,Social,1,1
S0082837,2025-05-22,,Social,3,0
S0082838,2025-01-31,,Email,1,0
S0082839,2025-10-17,,Organic Search,6,0
S0082840,2024-03-22,,Referral,7,0
S0082841,2024-11-20,,Email,6,0
S0082842,2025-05-12,,Direct,2,0
S0082843,2024-04-08,,Paid Search,4,0
S0082844,2025-03-08,,Direct,5,0
S0082845,2025-03-29,,Email,2,0
S0082846,2024-04-27,,Organic Search,4,0
S0082847,2024-02-15,,Social,2,0
S0082848,2025-08-25,,Organic Search,3,1
S0082849,2025-03-25,,Direct,1,0
S0082850,2025-07-31,,Direct,15,0
S0082851,2025-04-23,,Organic Search,1,0
S0082852,2025-11-19,,Social,5,0
S0082853,2024-10-19,,Paid Search,4,0
S0082854,2024-06-09,,Organic Search,2,0
S0082855,2025-07-31,,Social,2,0
S0082856,2025-01-07,,Organic Search,1,0
S0082857,2025-10-21,,Social,3,0
S0082858,2025-09-15,,Organic Search,2,0
S0082859,2024-04-30,,Email,1,1
S0082860,2024-08-08,,Organic Search,2,0
S0082861,2025-11-25,,Organic Search,4,0
S0082862,2024-09-30,,Organic Search,3,0
S0082863,2024-10-13,,Social,1,0
S0082864,2024-08-09,,Direct,6,0
S0082865,2025-12-29,,Paid Search,4,0
S0082866,2024-07-19,,Email,3,1
S0082867,2025-01-21,,Organic Search,1,0
S0082868,2025-08-27,,Organic Search,5,0
S0082869,2024-05-06,,Organic Search,1,1
S0082870,2025-03-05,,Direct,2,0
S0082871,2025-05-20,,Direct,1,0
S0082872,2025-10-03,,Social,11,0
S0082873,2026-01-02,,Email,5,0
S0082874,2025-02-16,,Social,9,1
S0082875,2025-11-23,,Direct,1,0
S0082876,2024-12-30,,Email,6,0
S0082877,2024-08-28,,Email,3,1
S0082878,2024-09-25,,Referral,4,0
S0082879,2025-04-02,,Email,1,0
S0082880,2025-04-04,,Paid Search,6,0
S0082881,2025-10-14,,Referral,2,0
S0082882,2025-09-29,,Organic Search,13,0
S0082883,2025-06-20,,Social,6,0
S0082884,2025-09-24,,Paid Search,4,1
S0082885,2025-07-22,,Referral,1,0
S0082886,2025-09-06,,Social,4,0
S0082887,2024-09-18,,Referral,4,0
S0082888,2025-09-25,,Social,10,0
S0082889,2025-04-25,,Direct,4,0
S0082890,2025-03-27,,Organic Search,6,0
S0082891,2025-09-03,,Social,3,0
S0082892,2024-02-19,,Paid Search,5,0
S0082893,2025-01-04,,Organic Search,1,0
S0082894,2024-04-05,,Organic Search,8,1
S0082895,2025-02-26,,Direct,2,0
S0082896,2025-09-15,,Direct,1,0
S0082897,2024-04-22,,Organic Search,1,1
S0082898,2025-07-14,,Paid Search,8,1
S0082899,2024-08-22,,Direct,8,0
S0082900,2025-01-04,,Social,8,0
S0082901,2024-12-27,,Organic Search,5,0
S0082902,2026-01-02,,Direct,7,0
S0082903,2026-01-17,,Paid Search,4,1
S0082904,2024-04-17,,Paid Search,1,1
S0082905,2025-04-09,,Email,5,0
S0082906,2024-04-09,,Organic Search,3,0
S0082907,2024-10-09,,Direct,1,0
S0082908,2025-12-03,,Paid Search,1,0
S0082909,2024-11-15,,Social,1,0
S0082910,2026-01-23,,Organic Search,6,0
S0082911,2024-06-28,,Organic Search,2,0
S0082912,2025-12-28,,Organic Search,3,1
S0082913,2024-11-08,,Organic Search,2,0
S0082914,2024-10-29,,Direct,4,0
S0082915,2025-12-31,,Social,12,0
S0082916,2024-11-02,,Paid Search,6,0
S0082917,2024-04-30,,Organic Search,3,1
S0082918,2025-11-10,,Paid Search,4,0
S0082919,2024-10-24,,Paid Search,6,1
S0082920,2024-03-11,,Organic Search,5,0
S0082921,2025-07-30,,Organic Search,4,0
S0082922,2025-03-15,,Organic Search,6,0
S0082923,2024-07-19,,Direct,2,0
S0082924,2025-03-12,,Direct,6,1
S0082925,2025-09-23,,Direct,6,0
S0082926,2025-03-16,,Organic Search,1,0
S0082927,2026-01-15,,Social,1,0
S0082928,2025-07-18,,Email,5,0
S0082929,2025-11-08,,Social,1,0
S0082930,2025-05-15,,Direct,1,0
S0082931,2025-12-23,,Organic Search,5,0
S0082932,2024-03-07,,Direct,4,1
S0082933,2024-12-20,,Organic Search,3,0
S0082934,2024-12-17,,Direct,2,0
S0082935,2024-11-14,,Paid Search,1,0
S0082936,2024-06-28,,Organic Search,6,0
S0082937,2025-06-21,,Email,8,1
S0082938,2025-02-18,,Paid Search,1,0
S0082939,2025-09-02,,Direct,5,1
S0082940,2024-11-24,,Referral,10,0
S0082941,2026-01-26,,Direct,3,0
S0082942,2024-10-22,,Paid Search,4,0
S0082943,2025-05-29,,Email,1,0
S0082944,2025-02-10,,Paid Search,4,0
S0082945,2024-06-20,,Organic Search,5,0
S0082946,2025-11-29,,Direct,2,0
S0082947,2024-12-22,,Social,2,0
S0082948,2025-09-01,,Organic Search,13,0
S0082949,2025-01-08,,Email,4,0
S0082950,2024-10-23,,Organic Search,1,0
S0082951,2025-03-29,,Social,2,0
S0082952,2025-09-07,,Email,2,0
S0082953,2025-10-18,,Organic Search,3,0
S0082954,2025-02-21,,Organic Search,1,1
S0082955,2024-06-17,,Organic Search,4,1
S0082956,2025-09-05,,Social,8,0
S0082957,2025-02-15,,Organic Search,3,0
S0082958,2025-05-17,,Organic Search,2,0
S0082959,2024-03-25,,Organic Search,6,0
S0082960,2025-01-27,,Referral,6,0
S0082961,2024-08-23,,Direct,1,1
S0082962,2024-12-28,,Paid Search,4,0
S0082963,2025-06-04,,Direct,1,0
S0082964,2024-06-09,,Social,1,0
S0082965,2025-05-08,,Referral,2,0
S0082966,2025-02-25,,Organic Search,3,1
S0082967,2025-01-02,,Paid Search,7,1
S0082968,2024-08-25,,Paid Search,1,0
S0082969,2025-05-03,,Direct,1,0
S0082970,2024-06-18,,Paid Search,1,1
S0082971,2025-08-19,,Organic Search,8,0
S0082972,2025-07-12,,Organic Search,6,0
S0082973,2024-05-03,,Organic Search,11,0
S0082974,2026-01-04,,Organic Search,9,0
S0082975,2025-09-19,,Direct,2,0
S0082976,2024-12-03,,Direct,5,0
S0082977,2025-07-23,,Paid Search,1,0
S0082978,2024-12-19,,Email,2,0
S0082979,2025-12-13,,Email,8,0
S0082980,2024-05-03,,Referral,2,0
S0082981,2024-06-09,,Email,2,1
S0082982,2025-09-04,,Direct,13,0
S0082983,2025-03-01,,Organic Search,3,0
S0082984,2026-01-24,,Organic Search,4,0
S0082985,2024-04-14,,Email,7,0
S0082986,2025-08-02,,Paid Search,9,1
S0082987,2024-03-16,,Email,1,0
S0082988,2025-02-02,,Organic Search,2,0
S0082989,2026-01-13,,Social,6,0
S0082990,2025-02-23,,Direct,7,0
S0082991,2025-08-23,,Organic Search,9,0
S0082992,2024-10-30,,Organic Search,3,0
S0082993,2025-02-13,,Organic Search,3,0
S0082994,2024-02-01,,Organic Search,8,1
S0082995,2024-05-15,,Social,4,0
S0082996,2025-09-04,,Social,5,1
S0082997,2025-10-13,,Paid Search,12,0
S0082998,2024-07-05,,Organic Search,2,0
S0082999,2024-03-22,,Paid Search,4,0
S0083000,2024-11-20,,Direct,3,0
S0083001,2024-10-29,,Direct,4,0
S0083002,2025-08-15,,Paid Search,4,0
S0083003,2025-01-05,,Email,3,0
S0083004,2025-05-22,,Organic Search,6,0
S0083005,2025-02-13,,Organic Search,5,0
S0083006,2025-06-04,,Email,6,1
S0083007,2024-12-24,,Organic Search,8,0
S0083008,2025-12-10,,Paid Search,3,0
S0083009,2025-10-09,,Email,3,0
S0083010,2024-04-02,,Organic Search,1,0
S0083011,2024-07-14,,Social,6,0
S0083012,2025-01-22,,Direct,16,0
S0083013,2025-09-06,,Direct,9,1
S0083014,2026-01-30,,Direct,5,1
S0083015,2024-12-14,,Direct,2,0
S0083016,2025-05-13,,Organic Search,1,0
S0083017,2024-04-24,,Organic Search,3,0
S0083018,2025-05-24,,Paid Search,5,0
S0083019,2025-08-15,,Email,9,1
S0083020,2024-10-13,,Social,3,0
S0083021,2025-12-31,,Organic Search,2,1
S0083022,2025-10-23,,Paid Search,2,0
S0083023,2025-06-02,,Direct,5,0
S0083024,2025-02-12,,Social,8,0
S0083025,2024-04-03,,Email,12,0
S0083026,2025-01-07,,Social,7,1
S0083027,2025-07-07,,Organic Search,1,0
S0083028,2024-07-18,,Email,8,0
S0083029,2025-05-06,,Organic Search,4,0
S0083030,2024-02-18,,Paid Search,7,0
S0083031,2024-12-24,,Direct,2,0
S0083032,2024-07-21,,Organic Search,3,0
S0083033,2024-05-21,,Organic Search,1,0
S0083034,2024-05-16,,Email,6,0
S0083035,2024-03-24,,Organic Search,7,0
S0083036,2025-11-01,,Organic Search,9,0
S0083037,2025-04-07,,Organic Search,12,0
S0083038,2025-10-21,,Organic Search,4,0
S0083039,2025-07-19,,Paid Search,10,0
S0083040,2024-11-17,,Organic Search,8,0
S0083041,2025-08-10,,Direct,9,0
S0083042,2025-09-11,,Direct,2,0
S0083043,2025-03-19,,Organic Search,8,1
S0083044,2024-02-04,,Social,8,0
S0083045,2025-02-14,,Organic Search,1,1
S0083046,2025-04-09,,Organic Search,2,1
S0083047,2024-11-13,,Direct,3,0
S0083048,2026-01-27,,Direct,5,0
S0083049,2025-07-17,,Direct,3,0
S0083050,2024-08-02,,Social,5,0
S0083051,2025-06-14,,Email,1,0
S0083052,2025-01-07,,Direct,3,0
S0083053,2026-01-09,,Direct,2,0
S0083054,2025-11-25,,Email,12,1
S0083055,2024-07-13,,Referral,5,0
S0083056,2024-11-29,,Paid Search,10,1
S0083057,2025-01-08,,Organic Search,5,0
S0083058,2024-06-27,,Paid Search,3,0
S0083059,2025-01-25,,Direct,3,0
S0083060,2024-08-28,,Paid Search,3,0
S0083061,2024-11-23,,Organic Search,2,0
S0083062,2024-10-19,,Referral,3,0
S0083063,2024-02-11,,Direct,15,0
S0083064,2024-06-21,,Social,1,0
S0083065,2025-11-06,,Email,8,0
S0083066,2024-12-14,,Organic Search,4,0
S0083067,2025-10-28,,Organic Search,1,0
S0083068,2024-02-12,,Organic Search,1,0
S0083069,2025-08-31,,Organic Search,15,0
S0083070,2025-01-24,,Referral,7,1
S0083071,2025-07-02,,Social,1,0
S0083072,2024-09-23,,Social,7,0
S0083073,2024-05-26,,Organic Search,16,0
S0083074,2026-01-08,,Referral,10,0
S0083075,2024-09-25,,Email,5,1
S0083076,2025-07-22,,Organic Search,2,0
S0083077,2024-02-17,,Organic Search,1,0
S0083078,2024-11-01,,Direct,1,0
S0083079,2025-02-24,,Direct,3,0
S0083080,2025-06-07,,Paid Search,2,0
S0083081,2025-06-01,,Social,4,0
S0083082,2024-07-27,,Referral,4,0
S0083083,2025-03-11,,Social,10,1
S0083084,2024-11-03,,Direct,4,0
S0083085,2024-06-30,,Direct,7,0
S0083086,2024-08-27,,Direct,3,1
S0083087,2025-05-13,,Email,4,0
S0083088,2026-01-10,,Paid Search,3,0
S0083089,2024-09-17,,Referral,7,0
S0083090,2025-03-11,,Direct,12,0
S0083091,2025-02-09,,Social,11,0
S0083092,2024-05-20,,Organic Search,1,1
S0083093,2024-08-26,,Email,3,0
S0083094,2024-05-08,,Direct,2,0
S0083095,2025-12-02,,Direct,1,0
S0083096,2024-05-01,,Paid Search,6,0
S0083097,2024-02-28,,Organic Search,10,0
S0083098,2024-12-07,,Organic Search,8,0
S0083099,2024-03-10,,Paid Search,3,0
S0083100,2024-12-27,,Paid Search,2,0
S0083101,2024-09-25,,Organic Search,4,0
S0083102,2024-02-26,,Direct,2,0
S0083103,2024-09-11,,Direct,3,1
S0083104,2024-11-04,,Direct,7,0
S0083105,2025-02-21,,Paid Search,4,0
S0083106,2024-07-26,,Direct,3,0
S0083107,2024-08-12,,Email,2,1
S0083108,2024-02-13,,Direct,2,1
S0083109,2024-05-26,,Direct,6,0
S0083110,2026-01-14,,Direct,3,1
S0083111,2025-10-16,,Social,3,0
S0083112,2024-02-19,,Paid Search,1,0
S0083113,2024-04-19,,Email,1,0
S0083114,2024-10-02,,Organic Search,5,0
S0083115,2025-09-16,,Organic Search,4,0
S0083116,2025-05-17,,Direct,1,0
S0083117,2024-06-08,,Email,4,1
S0083118,2025-10-27,,Direct,5,0
S0083119,2024-03-17,,Paid Search,5,0
S0083120,2026-01-24,,Email,6,0
S0083121,2025-03-26,,Direct,1,1
S0083122,2025-08-18,,Referral,7,0
S0083123,2024-08-17,,Organic Search,8,0
S0083124,2024-02-21,,Paid Search,3,0
S0083125,2024-03-16,,Direct,11,0
S0083126,2024-03-09,,Direct,12,0
S0083127,2025-02-22,,Paid Search,3,0
S0083128,2025-07-03,,Organic Search,1,0
S0083129,2024-04-28,,Organic Search,9,0
S0083130,2025-09-10,,Direct,14,0
S0083131,2025-04-09,,Organic Search,5,0
S0083132,2025-10-04,,Direct,4,0
S0083133,2025-12-26,,Paid Search,5,0
S0083134,2024-09-16,,Paid Search,2,0
S0083135,2025-08-15,,Organic Search,3,0
S0083136,2025-03-18,,Direct,2,1
S0083137,2024-10-09,,Organic Search,1,0
S0083138,2025-10-14,,Organic Search,2,0
S0083139,2024-03-02,,Email,7,0
S0083140,2025-07-16,,Direct,1,0
S0083141,2025-08-18,,Email,9,0
S0083142,2025-08-08,,Referral,5,1
S0083143,2025-08-11,,Email,6,1
S0083144,2025-07-09,,Email,6,0
S0083145,2024-06-10,,Email,1,0
S0083146,2025-10-03,,Social,4,0
S0083147,2024-05-06,,Organic Search,2,0
S0083148,2025-02-24,,Email,2,1
S0083149,2025-03-07,,Organic Search,4,0
S0083150,2025-12-20,,Direct,8,0
S0083151,2025-04-09,,Organic Search,7,0
S0083152,2026-01-27,,Social,6,0
S0083153,2024-06-18,,Direct,1,1
S0083154,2025-05-08,,Direct,4,0
S0083155,2026-01-06,,Email,7,0
S0083156,2025-03-09,,Direct,1,1
S0083157,2024-03-19,,Email,2,0
S0083158,2024-03-28,,Referral,1,0
S0083159,2025-12-14,,Social,7,1
S0083160,2025-09-06,,Paid Search,8,0
S0083161,2024-09-28,,Organic Search,1,1
S0083162,2024-02-01,,Direct,8,1
S0083163,2024-05-09,,Direct,8,1
S0083164,2025-10-08,,Organic Search,7,0
S0083165,2024-10-15,,Direct,4,0
S0083166,2024-03-22,,Direct,6,0
S0083167,2025-10-10,,Social,1,0
S0083168,2024-02-26,,Email,1,0
S0083169,2024-07-23,,Organic Search,2,0
S0083170,2024-04-23,,Organic Search,1,1
S0083171,2024-07-20,,Organic Search,2,0
S0083172,2024-06-30,,Paid Search,2,0
S0083173,2024-05-02,,Organic Search,3,1
S0083174,2024-03-20,,Paid Search,2,0
S0083175,2025-05-27,,Organic Search,3,0
S0083176,2025-12-16,,Direct,3,0
S0083177,2024-10-21,,Organic Search,4,0
S0083178,2024-10-20,,Email,3,1
S0083179,2025-09-16,,Email,4,0
S0083180,2025-09-14,,Social,2,1
S0083181,2025-05-22,,Direct,2,0
S0083182,2024-02-29,,Direct,3,0
S0083183,2024-06-02,,Organic Search,6,0
S0083184,2026-01-30,,Organic Search,5,0
S0083185,2025-07-01,,Direct,1,0
S0083186,2024-03-15,,Paid Search,2,0
S0083187,2025-10-30,,Direct,4,0
S0083188,2025-06-24,,Social,7,0
S0083189,2025-04-13,,Direct,8,0
S0083190,2025-03-01,,Direct,7,0
S0083191,2024-05-14,,Direct,3,0
S0083192,2024-09-06,,Organic Search,3,1
S0083193,2025-06-15,,Direct,8,0
S0083194,2024-10-13,,Organic Search,5,1
S0083195,2025-01-03,,Direct,4,0
S0083196,2025-11-23,,Organic Search,12,0
S0083197,2025-03-01,,Direct,6,0
S0083198,2025-03-23,,Social,3,0
S0083199,2025-07-23,,Direct,4,0
S0083200,2026-01-04,,Direct,1,0
S0083201,2024-12-15,,Direct,6,0
S0083202,2024-03-19,,Referral,1,0
S0083203,2025-11-26,,Organic Search,4,0
S0083204,2025-03-02,,Paid Search,6,1
S0083205,2025-08-01,,Organic Search,3,0
S0083206,2024-09-08,,Organic Search,6,0
S0083207,2025-04-22,,Email,7,0
S0083208,2025-12-24,,Organic Search,6,0
S0083209,2025-07-04,,Paid Search,2,1
S0083210,2024-09-27,,Social,5,0
S0083211,2024-08-24,,Referral,1,0
S0083212,2025-08-26,,Social,5,0
S0083213,2024-06-23,,Organic Search,5,0
S0083214,2025-07-05,,Social,6,0
S0083215,2024-11-18,,Email,1,0
S0083216,2024-04-20,,Organic Search,3,1
S0083217,2026-01-14,,Email,6,1
S0083218,2024-11-19,,Social,1,0
S0083219,2024-02-21,,Organic Search,3,0
S0083220,2026-01-03,,Direct,3,0
S0083221,2025-02-10,,Direct,1,0
S0083222,2025-07-18,,Email,2,0
S0083223,2024-02-25,,Email,3,1
S0083224,2024-05-12,,Paid Search,15,0
S0083225,2025-05-03,,Referral,3,0
S0083226,2024-02-05,,Paid Search,1,0
S0083227,2025-04-30,,Social,6,1
S0083228,2025-08-23,,Social,11,0
S0083229,2025-11-23,,Email,3,0
S0083230,2025-06-23,,Organic Search,5,0
S0083231,2024-08-10,,Social,3,0
S0083232,2026-01-21,,Direct,7,0
S0083233,2025-12-07,,Referral,2,1
S0083234,2025-11-14,,Organic Search,9,1
S0083235,2025-06-06,,Email,4,0
S0083236,2025-08-27,,Organic Search,4,1
S0083237,2025-10-02,,Referral,2,0
S0083238,2025-10-23,,Social,1,0
S0083239,2024-03-23,,Referral,6,0
S0083240,2024-05-29,,Direct,3,0
S0083241,2024-04-07,,Email,4,0
S0083242,2025-01-26,,Direct,3,0
S0083243,2024-04-11,,Direct,1,0
S0083244,2024-03-20,,Paid Search,4,0
S0083245,2024-05-04,,Email,3,0
S0083246,2025-07-10,,Social,4,1
S0083247,2024-07-24,,Organic Search,1,1
S0083248,2024-06-17,,Paid Search,6,0
S0083249,2025-02-17,,Organic Search,3,0
S0083250,2024-11-10,,Social,2,0
S0083251,2026-01-01,,Social,6,0
S0083252,2025-04-28,,Organic Search,1,0
S0083253,2024-09-06,,Direct,4,0
S0083254,2026-01-12,,Direct,8,0
S0083255,2025-04-11,,Organic Search,5,0
S0083256,2026-01-12,,Referral,7,0
S0083257,2024-06-19,,Paid Search,3,0
S0083258,2024-09-04,,Organic Search,8,0
S0083259,2025-05-25,,Organic Search,9,0
S0083260,2024-07-06,,Direct,1,0
S0083261,2024-04-16,,Paid Search,1,1
S0083262,2025-11-20,,Email,6,0
S0083263,2024-11-21,,Organic Search,1,0
S0083264,2025-04-12,,Organic Search,1,0
S0083265,2024-12-28,,Direct,9,0
S0083266,2024-09-23,,Direct,3,0
S0083267,2024-02-14,,Social,3,0
S0083268,2025-08-03,,Social,4,1
S0083269,2026-01-27,,Organic Search,8,0
S0083270,2025-06-18,,Social,4,0
S0083271,2025-02-08,,Organic Search,5,0
S0083272,2025-02-07,,Paid Search,2,0
S0083273,2025-09-01,,Direct,9,0
S0083274,2024-04-10,,Organic Search,3,0
S0083275,2025-10-27,,Social,7,0
S0083276,2024-05-05,,Direct,8,0
S0083277,2025-12-09,,Direct,6,0
S0083278,2025-11-04,,Direct,2,0
S0083279,2025-07-20,,Social,3,0
S0083280,2025-09-24,,Direct,2,0
S0083281,2024-02-02,,Direct,10,0
S0083282,2024-10-23,,Paid Search,8,1
S0083283,2025-05-12,,Organic Search,9,0
S0083284,2025-05-16,,Direct,5,0
S0083285,2024-05-22,,Organic Search,4,0
S0083286,2025-01-08,,Direct,9,0
S0083287,2024-02-10,,Email,7,1
S0083288,2025-10-15,,Paid Search,7,0
S0083289,2025-06-16,,Organic Search,4,0
S0083290,2024-04-22,,Social,7,1
S0083291,2024-12-27,,Paid Search,3,0
S0083292,2025-01-05,,Email,15,0
S0083293,2024-03-15,,Organic Search,4,0
S0083294,2025-12-09,,Direct,15,0
S0083295,2024-05-11,,Direct,4,0
S0083296,2024-08-06,,Paid Search,5,0
S0083297,2024-09-21,,Organic Search,11,0
S0083298,2024-09-03,,Referral,1,0
S0083299,2025-06-30,,Direct,1,0
S0083300,2024-07-20,,Organic Search,1,1
S0083301,2024-09-01,,Direct,2,0
S0083302,2025-01-17,,Referral,5,0
S0083303,2024-06-29,,Direct,13,0
S0083304,2025-12-24,,Direct,4,0
S0083305,2024-02-21,,Social,2,0
S0083306,2025-11-27,,Paid Search,3,0
S0083307,2024-04-30,,Email,2,0
S0083308,2025-10-30,,Direct,2,0
S0083309,2025-02-19,,Organic Search,2,0
S0083310,2025-11-20,,Direct,3,0
S0083311,2025-10-22,,Organic Search,1,0
S0083312,2025-07-31,,Direct,17,0
S0083313,2024-02-15,,Direct,2,0
S0083314,2024-10-05,,Organic Search,8,0
S0083315,2025-02-17,,Organic Search,5,0
S0083316,2025-11-23,,Direct,1,1
S0083317,2024-03-22,,Organic Search,1,0
S0083318,2024-07-07,,Direct,2,0
S0083319,2024-03-11,,Social,6,0
S0083320,2025-09-11,,Direct,7,0
S0083321,2024-02-17,,Email,5,0
S0083322,2024-10-31,,Direct,8,1
S0083323,2024-07-21,,Paid Search,1,0
S0083324,2024-09-02,,Direct,8,0
S0083325,2025-10-30,,Social,4,0
S0083326,2024-06-11,,Organic Search,1,0
S0083327,2025-10-13,,Referral,6,0
S0083328,2025-03-31,,Organic Search,9,0
S0083329,2024-02-05,,Organic Search,6,0
S0083330,2024-10-02,,Direct,6,0
S0083331,2024-10-05,,Organic Search,3,0
S0083332,2024-08-18,,Organic Search,1,0
S0083333,2024-03-07,,Organic Search,5,0
S0083334,2026-01-19,,Social,3,0
S0083335,2025-06-06,,Paid Search,13,1
S0083336,2024-03-05,,Direct,2,0
S0083337,2024-03-20,,Direct,5,0
S0083338,2025-03-13,,Social,2,0
S0083339,2025-04-13,,Social,9,0
S0083340,2025-10-12,,Email,1,0
S0083341,2024-03-06,,Paid Search,14,1
S0083342,2024-12-11,,Direct,2,0
S0083343,2024-02-14,,Organic Search,4,1
S0083344,2025-03-18,,Organic Search,3,0
S0083345,2025-04-11,,Email,2,0
S0083346,2024-09-10,,Organic Search,6,1
S0083347,2026-01-25,,Direct,2,1
S0083348,2025-12-06,,Organic Search,10,0
S0083349,2024-07-14,,Email,10,0
S0083350,2024-10-06,,Direct,6,0
S0083351,2025-05-21,,Direct,1,0
S0083352,2024-05-01,,Organic Search,5,0
S0083353,2024-12-14,,Email,3,0
S0083354,2024-06-04,,Organic Search,1,0
S0083355,2025-08-19,,Paid Search,4,0
S0083356,2025-03-20,,Direct,4,0
S0083357,2025-09-12,,Direct,4,0
S0083358,2025-04-16,,Referral,6,0
S0083359,2025-12-06,,Email,1,0
S0083360,2024-07-20,,Organic Search,4,0
S0083361,2025-07-16,,Organic Search,1,1
S0083362,2025-04-03,,Social,4,0
S0083363,2024-12-09,,Direct,6,1
S0083364,2024-12-29,,Direct,10,0
S0083365,2025-04-29,,Organic Search,1,1
S0083366,2025-04-01,,Organic Search,1,0
S0083367,2024-09-10,,Email,1,0
S0083368,2025-11-03,,Email,2,0
S0083369,2024-07-30,,Organic Search,4,1
S0083370,2025-01-08,,Email,6,1
S0083371,2026-01-03,,Direct,1,1
S0083372,2025-04-23,,Direct,2,0
S0083373,2024-06-22,,Social,7,0
S0083374,2024-05-02,,Organic Search,4,0
S0083375,2025-08-05,,Direct,4,0
S0083376,2024-11-02,,Organic Search,2,0
S0083377,2024-06-28,,Referral,3,0
S0083378,2024-12-28,,Paid Search,7,1
S0083379,2024-11-18,,Direct,2,0
S0083380,2025-10-20,,Direct,5,0
S0083381,2024-12-17,,Paid Search,8,0
S0083382,2024-06-24,,Organic Search,3,0
S0083383,2026-01-09,,Email,2,0
S0083384,2025-07-28,,Organic Search,4,0
S0083385,2024-04-22,,Social,11,0
S0083386,2024-09-04,,Direct,1,0
S0083387,2025-11-06,,Paid Search,7,0
S0083388,2024-04-30,,Direct,3,0
S0083389,2024-08-22,,Organic Search,1,0
S0083390,2024-07-10,,Direct,14,0
S0083391,2025-11-22,,Direct,4,0
S0083392,2025-10-28,,Organic Search,1,0
S0083393,2025-10-02,,Direct,11,0
S0083394,2024-07-13,,Email,7,0
S0083395,2024-10-18,,Organic Search,4,0
S0083396,2024-05-14,,Organic Search,11,0
S0083397,2025-03-09,,Direct,1,0
S0083398,2024-08-30,,Organic Search,4,0
S0083399,2025-02-14,,Social,9,0
S0083400,2024-12-09,,Social,1,0
S0083401,2024-02-06,,Paid Search,2,0
S0083402,2025-10-31,,Organic Search,2,0
S0083403,2024-02-11,,Organic Search,7,1
S0083404,2025-10-06,,Social,2,0
S0083405,2024-10-21,,Direct,6,0
S0083406,2024-08-10,,Organic Search,1,0
S0083407,2024-10-06,,Direct,5,1
S0083408,2025-10-21,,Direct,3,1
S0083409,2024-03-18,,Social,4,0
S0083410,2024-04-24,,Direct,5,0
S0083411,2025-03-16,,Direct,4,0
S0083412,2025-04-08,,Organic Search,9,0
S0083413,2024-04-22,,Social,2,0
S0083414,2025-06-29,,Organic Search,5,0
S0083415,2025-10-30,,Organic Search,4,0
S0083416,2025-08-26,,Organic Search,5,0
S0083417,2025-06-21,,Email,14,1
S0083418,2024-06-19,,Direct,10,0
S0083419,2024-03-03,,Email,9,0
S0083420,2024-12-26,,Paid Search,7,0
S0083421,2024-03-06,,Direct,2,0
S0083422,2024-03-10,,Social,3,1
S0083423,2025-12-19,,Referral,4,0
S0083424,2024-12-10,,Direct,9,0
S0083425,2024-08-30,,Organic Search,8,1
S0083426,2026-01-02,,Organic Search,8,0
S0083427,2026-01-23,,Referral,1,0
S0083428,2024-11-13,,Organic Search,4,0
S0083429,2025-06-02,,Direct,7,0
S0083430,2024-11-12,,Organic Search,1,0
S0083431,2025-02-14,,Direct,2,1
S0083432,2024-07-08,,Paid Search,3,0
S0083433,2025-10-15,,Direct,2,0
S0083434,2024-05-22,,Direct,3,0
S0083435,2025-07-12,,Organic Search,1,0
S0083436,2025-12-12,,Email,6,0
S0083437,2025-03-19,,Email,2,0
S0083438,2024-08-20,,Paid Search,5,0
S0083439,2025-08-16,,Organic Search,8,0
S0083440,2024-12-10,,Paid Search,6,0
S0083441,2024-05-26,,Organic Search,9,0
S0083442,2024-12-18,,Organic Search,5,1
S0083443,2025-05-31,,Organic Search,1,0
S0083444,2024-05-22,,Direct,1,0
S0083445,2025-10-11,,Direct,5,0
S0083446,2024-10-23,,Organic Search,5,1
S0083447,2024-02-08,,Organic Search,9,1
S0083448,2024-12-07,,Paid Search,6,0
S0083449,2024-08-18,,Direct,4,1
S0083450,2025-07-01,,Organic Search,3,0
S0083451,2025-07-28,,Direct,4,1
S0083452,2024-05-02,,Organic Search,3,0
S0083453,2025-05-27,,Organic Search,4,0
S0083454,2025-12-15,,Email,5,0
S0083455,2025-01-14,,Paid Search,5,0
S0083456,2025-04-13,,Referral,1,0
S0083457,2024-08-28,,Social,4,0
S0083458,2024-04-20,,Organic Search,7,1
S0083459,2025-10-07,,Organic Search,16,0
S0083460,2024-11-13,,Organic Search,7,0
S0083461,2025-05-19,,Organic Search,1,1
S0083462,2025-07-13,,Direct,3,0
S0083463,2025-02-19,,Paid Search,3,0
S0083464,2024-10-01,,Direct,1,0
S0083465,2025-05-21,,Organic Search,2,0
