customer_id,signup_date,age_band,island,loyalty_tier,churn_flag
C013768,2025-09-25,45-54,Jamaica,Silver,0
C013769,2024-08-11,25-34,Jamaica,Silver,1
C013770,2025-11-17,45-54,Jamaica,Bronze,1
C013771,2024-09-11,25-34,Barbados,Gold,0
C013772,2025-08-08,55-64,Barbados,Silver,0
C013773,2025-06-08,35-44,Jamaica,Bronze,1
C013774,2025-07-26,25-34,Trinidad,Bronze,0
C013775,2025-09-13,55-64,Jamaica,Silver,1
C013776,2024-04-06,55-64,Barbados,Silver,0
C013777,2024-03-24,25-34,Jamaica,Bronze,0
C013778,2025-10-15,55-64,Trinidad,Silver,0
C013779,2024-02-13,25-34,Trinidad,Bronze,0
C013780,2025-02-23,25-34,Trinidad,Silver,0
C013781,2024-07-28,45-54,Jamaica,Bronze,0
C013782,2025-04-26,25-34,Jamaica,Gold,0
C013783,2025-10-20,45-54,Barbados,Silver,0
C013784,2024-08-12,55-64,Barbados,Silver,0
C013785,2025-02-08,35-44,Barbados,Bronze,1
C013786,2025-03-27,25-34,Barbados,Bronze,0
C013787,2025-07-08,55-64,Trinidad,Platinum,0
C013788,2025-07-11,18-24,Trinidad,Silver,0
C013789,2024-10-23,25-34,Barbados,Bronze,0
C013790,2024-11-10,35-44,Barbados,Bronze,1
C013791,2025-12-08,45-54,Barbados,Bronze,0
C013792,2025-12-26,18-24,Trinidad,Bronze,0
C013793,2024-05-05,25-34,Trinidad,Bronze,0
C013794,2025-10-11,45-54,Trinidad,Gold,1
C013795,2024-04-12,55-64,Barbados,Silver,0
C013796,2025-12-29,25-34,Jamaica,Bronze,1
C013797,2025-07-15,45-54,Trinidad,Gold,0
C013798,2024-03-17,35-44,Trinidad,Silver,0
C013799,2024-01-19,25-34,Tobago,Silver,0
C013800,2025-01-09,35-44,Jamaica,Silver,1
C013801,2024-02-08,65+,Jamaica,Bronze,0
C013802,2024-02-04,35-44,Trinidad,Bronze,1
C013803,2024-12-11,45-54,Jamaica,Platinum,0
C013804,2025-03-24,45-54,Trinidad,Gold,0
C013805,2024-11-05,35-44,Barbados,Bronze,0
C013806,2024-10-29,25-34,Barbados,Gold,0
C013807,2024-10-20,25-34,Jamaica,Platinum,0
C013808,2024-04-24,45-54,Jamaica,Silver,1
C013809,2025-12-02,25-34,Jamaica,Platinum,0
C013810,2024-03-20,18-24,Jamaica,Bronze,0
C013811,2025-11-28,45-54,Trinidad,Bronze,1
C013812,2024-08-02,18-24,Trinidad,Bronze,0
C013813,2024-01-09,65+,Jamaica,Silver,0
C013814,2025-09-09,55-64,Barbados,Bronze,0
C013815,2025-07-06,65+,Trinidad,Silver,1
C013816,2025-07-06,35-44,Barbados,Bronze,1
C013817,2024-04-03,35-44,Trinidad,Bronze,0
C013818,2025-12-09,45-54,Barbados,Bronze,0
C013819,2025-07-11,45-54,Jamaica,Platinum,0
C013820,2024-10-11,35-44,Tobago,Bronze,1
C013821,2024-02-18,45-54,Trinidad,Bronze,1
C013822,2024-07-08,25-34,Barbados,Silver,0
C013823,2024-08-23,18-24,Trinidad,Platinum,0
C013824,2025-05-04,25-34,Jamaica,Bronze,0
C013825,2024-07-23,45-54,Jamaica,Bronze,0
C013826,2025-06-20,35-44,Trinidad,Bronze,0
C013827,2025-12-25,35-44,Trinidad,Bronze,0
C013828,2024-09-07,25-34,Jamaica,Silver,0
C013829,2024-03-03,25-34,Barbados,Bronze,1
C013830,2025-04-05,25-34,Barbados,Bronze,0
C013831,2025-09-08,45-54,Jamaica,Bronze,0
C013832,2025-02-23,55-64,Jamaica,Gold,0
C013833,2025-07-02,55-64,Trinidad,Bronze,0
C013834,2024-12-06,18-24,Trinidad,Gold,0
C013835,2025-05-25,18-24,Jamaica,Bronze,0
C013836,2025-04-08,55-64,Trinidad,Gold,0
C013837,2025-09-27,35-44,Barbados,Bronze,0
C013838,2024-07-17,18-24,Tobago,Bronze,1
C013839,2024-01-01,65+,Tobago,Silver,0
C013840,2024-09-13,18-24,Trinidad,Bronze,0
C013841,2025-01-20,45-54,Jamaica,Silver,0
C013842,2025-06-21,35-44,Trinidad,Bronze,0
C013843,2025-11-02,25-34,Trinidad,Silver,0
C013844,2024-02-26,65+,Tobago,Gold,0
C013845,2025-12-24,65+,Jamaica,Silver,0
C013846,2025-09-11,25-34,Trinidad,Bronze,0
C013847,2025-06-06,25-34,Jamaica,Bronze,1
C013848,2025-05-02,25-34,Trinidad,Silver,0
C013849,2025-05-14,25-34,Barbados,Silver,0
C013850,2024-11-02,35-44,Jamaica,Gold,0
C013851,2025-07-16,35-44,Jamaica,Bronze,0
C013852,2024-03-06,25-34,Jamaica,Bronze,0
C013853,2024-02-04,45-54,Barbados,Platinum,0
C013854,2024-08-13,35-44,Tobago,Bronze,1
C013855,2025-10-28,25-34,Barbados,Bronze,0
C013856,2025-06-10,35-44,Trinidad,Platinum,0
C013857,2024-07-23,25-34,Trinidad,Silver,0
C013858,2024-05-23,45-54,Trinidad,Bronze,0
C013859,2025-04-28,55-64,Trinidad,Bronze,1
C013860,2025-05-29,45-54,Barbados,Bronze,0
C013861,2024-06-28,25-34,Trinidad,Silver,1
C013862,2024-06-07,35-44,Trinidad,Silver,0
C013863,2024-01-17,25-34,Jamaica,Platinum,0
C013864,2025-07-27,25-34,Jamaica,Platinum,0
C013865,2025-12-16,25-34,Jamaica,Bronze,0
C013866,2024-08-12,25-34,Jamaica,Silver,0
C013867,2024-04-16,18-24,Trinidad,Bronze,1
C013868,2025-05-26,35-44,Trinidad,Silver,1
C013869,2025-10-29,45-54,Jamaica,Silver,0
C013870,2025-12-01,45-54,Tobago,Bronze,1
C013871,2025-04-15,25-34,Trinidad,Platinum,0
C013872,2024-03-04,25-34,Barbados,Bronze,0
C013873,2024-03-10,45-54,Trinidad,Silver,0
C013874,2025-04-13,18-24,Jamaica,Bronze,0
C013875,2025-09-17,55-64,Trinidad,Bronze,0
C013876,2024-03-17,35-44,Barbados,Bronze,1
C013877,2025-11-21,55-64,Trinidad,Bronze,0
C013878,2025-05-03,35-44,Tobago,Silver,0
C013879,2025-02-13,35-44,Jamaica,Gold,0
C013880,2025-06-20,35-44,Trinidad,Bronze,0
C013881,2025-03-27,45-54,Trinidad,Bronze,0
C013882,2024-02-25,25-34,Jamaica,Gold,0
C013883,2024-05-18,55-64,Trinidad,Silver,0
C013884,2024-01-05,25-34,Jamaica,Bronze,0
C013885,2025-06-04,35-44,Tobago,Bronze,1
C013886,2025-08-05,25-34,Trinidad,Bronze,1
C013887,2025-09-16,25-34,Trinidad,Bronze,1
C013888,2025-09-24,18-24,Barbados,Bronze,1
C013889,2025-09-11,55-64,Trinidad,Bronze,1
C013890,2025-05-10,18-24,Trinidad,Gold,1
C013891,2024-11-18,55-64,Trinidad,Gold,0
C013892,2024-09-02,55-64,Barbados,Bronze,0
C013893,2025-09-24,65+,Trinidad,Silver,0
C013894,2025-08-28,65+,Barbados,Silver,0
C013895,2024-02-26,25-34,Trinidad,Bronze,0
C013896,2024-07-04,18-24,Trinidad,Bronze,0
C013897,2025-08-01,35-44,Barbados,Bronze,0
C013898,2025-10-21,18-24,Barbados,Silver,1
C013899,2025-11-14,45-54,Trinidad,Bronze,0
C013900,2025-11-15,35-44,Trinidad,Bronze,1
C013901,2024-03-11,35-44,Jamaica,Platinum,0
C013902,2024-11-03,45-54,Barbados,Bronze,1
C013903,2025-09-15,65+,Barbados,Bronze,0
C013904,2024-09-05,25-34,Jamaica,Bronze,0
C013905,2024-04-26,25-34,Barbados,Silver,1
C013906,2024-08-05,35-44,Tobago,Silver,1
C013907,2025-07-26,35-44,Trinidad,Silver,0
C013908,2024-03-08,65+,Trinidad,Bronze,1
C013909,2024-05-10,45-54,Jamaica,Bronze,0
C013910,2024-10-15,35-44,Trinidad,Bronze,1
C013911,2025-04-28,45-54,Barbados,Silver,0
C013912,2024-06-02,65+,Jamaica,Platinum,0
C013913,2024-08-28,45-54,Trinidad,Bronze,1
C013914,2024-09-23,45-54,Jamaica,Bronze,1
C013915,2024-09-10,25-34,Jamaica,Bronze,0
C013916,2024-12-09,18-24,Jamaica,Bronze,0
C013917,2024-07-28,35-44,Barbados,Bronze,1
C013918,2025-11-08,25-34,Jamaica,Bronze,0
C013919,2024-08-21,25-34,Trinidad,Silver,0
C013920,2025-08-23,25-34,Jamaica,Silver,1
C013921,2024-05-10,25-34,Barbados,Platinum,0
C013922,2024-09-16,45-54,Jamaica,Silver,1
C013923,2024-04-23,18-24,Jamaica,Silver,0
C013924,2025-01-31,25-34,Jamaica,Gold,0
C013925,2025-09-10,35-44,Jamaica,Platinum,0
C013926,2025-03-08,45-54,Trinidad,Silver,0
C013927,2025-11-01,25-34,Trinidad,Gold,0
C013928,2024-04-09,25-34,Jamaica,Silver,1
C013929,2024-09-02,25-34,Jamaica,Bronze,1
C013930,2024-03-30,25-34,Barbados,Bronze,0
C013931,2025-05-15,65+,Trinidad,Silver,0
C013932,2025-09-06,35-44,Trinidad,Bronze,1
C013933,2024-05-29,25-34,Jamaica,Bronze,0
C013934,2025-09-19,25-34,Jamaica,Bronze,0
C013935,2025-02-04,25-34,Jamaica,Bronze,1
C013936,2024-02-29,35-44,Trinidad,Bronze,0
C013937,2024-09-20,45-54,Trinidad,Platinum,0
C013938,2025-10-23,25-34,Barbados,Bronze,0
C013939,2025-04-19,25-34,Tobago,Silver,0
C013940,2024-04-20,55-64,Barbados,Platinum,0
C013941,2025-09-27,45-54,Trinidad,Platinum,0
C013942,2025-08-25,25-34,Barbados,Bronze,1
C013943,2024-09-22,25-34,Jamaica,Gold,0
C013944,2024-02-22,35-44,Barbados,Bronze,1
C013945,2024-12-17,25-34,Trinidad,Bronze,0
C013946,2025-09-17,55-64,Trinidad,Bronze,1
C013947,2024-06-12,35-44,Trinidad,Platinum,0
C013948,2025-09-02,65+,Jamaica,Silver,0
C013949,2025-07-17,65+,Jamaica,Bronze,0
C013950,2025-11-23,25-34,Jamaica,Gold,0
C013951,2024-11-16,25-34,Trinidad,Bronze,0
C013952,2024-02-10,18-24,Trinidad,Gold,0
C013953,2024-03-01,18-24,Barbados,Bronze,1
C013954,2024-08-20,25-34,Barbados,Bronze,1
C013955,2025-07-07,35-44,Barbados,Bronze,0
C013956,2025-07-12,25-34,Trinidad,Gold,0
C013957,2025-08-17,45-54,Trinidad,Silver,0
C013958,2024-07-30,25-34,Trinidad,Bronze,0
C013959,2025-01-10,25-34,Jamaica,Bronze,1
C013960,2024-05-02,18-24,Jamaica,Silver,0
C013961,2024-08-08,35-44,Barbados,Silver,0
C013962,2024-06-02,65+,Jamaica,Platinum,0
C013963,2025-08-15,45-54,Jamaica,Gold,0
C013964,2025-11-21,35-44,Jamaica,Bronze,1
C013965,2024-06-02,25-34,Tobago,Bronze,0
C013966,2025-06-16,25-34,Barbados,Silver,1
C013967,2024-09-02,35-44,Barbados,Silver,1
C013968,2024-02-20,45-54,Trinidad,Bronze,0
C013969,2024-05-02,25-34,Tobago,Bronze,0
C013970,2025-12-19,55-64,Trinidad,Silver,1
C013971,2024-05-23,45-54,Jamaica,Bronze,0
C013972,2025-09-10,25-34,Jamaica,Gold,0
C013973,2025-11-18,45-54,Jamaica,Bronze,0
C013974,2025-08-23,45-54,Jamaica,Silver,0
C013975,2024-06-05,45-54,Jamaica,Bronze,1
C013976,2025-10-11,25-34,Trinidad,Bronze,0
C013977,2024-11-17,35-44,Jamaica,Gold,0
C013978,2025-06-01,45-54,Barbados,Platinum,0
C013979,2024-09-13,25-34,Jamaica,Bronze,0
C013980,2024-06-28,65+,Trinidad,Silver,0
C013981,2025-04-25,25-34,Trinidad,Bronze,1
C013982,2024-01-24,35-44,Trinidad,Bronze,0
C013983,2025-08-14,65+,Trinidad,Silver,1
C013984,2025-12-02,18-24,Barbados,Silver,0
C013985,2024-08-14,18-24,Trinidad,Bronze,0
C013986,2025-04-04,35-44,Trinidad,Bronze,0
C013987,2025-02-06,35-44,Barbados,Platinum,0
C013988,2025-06-26,25-34,Barbados,Bronze,0
C013989,2025-10-16,25-34,Barbados,Bronze,0
C013990,2025-07-03,25-34,Jamaica,Bronze,1
C013991,2024-07-13,25-34,Tobago,Bronze,0
C013992,2025-01-01,55-64,Trinidad,Bronze,0
C013993,2024-04-02,35-44,Trinidad,Silver,0
C013994,2024-03-31,45-54,Jamaica,Bronze,0
C013995,2025-07-12,25-34,Barbados,Silver,0
C013996,2025-08-13,35-44,Trinidad,Platinum,0
C013997,2025-09-20,35-44,Barbados,Bronze,1
C013998,2024-01-21,25-34,Trinidad,Silver,0
C013999,2024-03-25,65+,Jamaica,Bronze,0
C014000,2025-07-29,45-54,Trinidad,Silver,0
C014001,2025-12-09,35-44,Trinidad,Silver,0
C014002,2025-06-04,35-44,Trinidad,Silver,0
C014003,2025-12-21,35-44,Tobago,Bronze,1
C014004,2025-12-15,25-34,Barbados,Bronze,1
C014005,2025-05-02,55-64,Jamaica,Bronze,0
C014006,2025-07-23,45-54,Jamaica,Bronze,0
C014007,2024-03-30,25-34,Tobago,Gold,0
C014008,2024-10-24,55-64,Trinidad,Silver,0
C014009,2025-10-10,25-34,Trinidad,Silver,0
C014010,2025-03-16,45-54,Trinidad,Bronze,1
C014011,2025-05-07,35-44,Trinidad,Gold,0
C014012,2025-01-02,55-64,Jamaica,Bronze,0
C014013,2024-06-13,35-44,Barbados,Bronze,0
C014014,2025-01-15,35-44,Barbados,Bronze,0
C014015,2025-11-17,25-34,Trinidad,Silver,0
C014016,2024-07-30,45-54,Jamaica,Bronze,0
C014017,2024-02-21,45-54,Trinidad,Silver,0
C014018,2024-07-05,35-44,Trinidad,Bronze,1
C014019,2024-06-10,25-34,Trinidad,Silver,0
C014020,2025-07-27,25-34,Trinidad,Bronze,0
C014021,2025-03-04,25-34,Barbados,Bronze,1
C014022,2024-12-12,35-44,Trinidad,Bronze,0
C014023,2025-09-11,45-54,Jamaica,Silver,0
C014024,2025-03-14,35-44,Trinidad,Silver,0
C014025,2024-07-29,18-24,Barbados,Silver,0
C014026,2024-11-25,25-34,Trinidad,Bronze,0
C014027,2024-10-12,45-54,Trinidad,Bronze,0
C014028,2025-10-05,35-44,Trinidad,Bronze,0
C014029,2024-12-28,18-24,Barbados,Bronze,0
C014030,2025-08-27,35-44,Trinidad,Silver,0
C014031,2025-06-21,55-64,Jamaica,Bronze,0
C014032,2025-06-29,25-34,Jamaica,Silver,0
C014033,2025-12-15,35-44,Jamaica,Bronze,0
C014034,2025-10-14,18-24,Barbados,Silver,0
C014035,2024-02-27,65+,Jamaica,Bronze,0
C014036,2024-01-10,35-44,Barbados,Bronze,0
C014037,2024-04-24,25-34,Trinidad,Gold,0
C014038,2024-09-16,45-54,Trinidad,Silver,0
C014039,2024-12-30,25-34,Trinidad,Bronze,1
C014040,2025-05-26,35-44,Trinidad,Silver,1
C014041,2025-01-27,25-34,Trinidad,Bronze,1
C014042,2025-09-20,18-24,Tobago,Bronze,1
C014043,2025-09-28,45-54,Trinidad,Bronze,0
C014044,2024-12-03,65+,Barbados,Bronze,0
C014045,2024-08-04,45-54,Jamaica,Bronze,0
C014046,2025-10-18,35-44,Barbados,Bronze,0
C014047,2024-02-11,35-44,Trinidad,Silver,0
C014048,2024-12-22,35-44,Trinidad,Bronze,1
C014049,2025-08-29,18-24,Barbados,Gold,0
C014050,2024-08-07,35-44,Tobago,Bronze,1
C014051,2024-09-05,45-54,Trinidad,Silver,0
C014052,2025-04-25,35-44,Tobago,Bronze,1
C014053,2025-07-12,65+,Trinidad,Silver,1
C014054,2024-02-06,25-34,Trinidad,Gold,1
C014055,2024-05-30,25-34,Trinidad,Bronze,0
C014056,2025-05-28,25-34,Trinidad,Bronze,0
C014057,2024-04-13,35-44,Jamaica,Platinum,1
C014058,2025-06-20,65+,Trinidad,Bronze,0
C014059,2024-12-13,25-34,Tobago,Bronze,0
C014060,2024-03-29,18-24,Barbados,Silver,1
C014061,2025-01-19,35-44,Barbados,Bronze,0
C014062,2025-03-09,25-34,Jamaica,Bronze,0
C014063,2024-11-17,55-64,Tobago,Platinum,0
C014064,2025-12-11,25-34,Barbados,Silver,0
C014065,2024-04-28,18-24,Trinidad,Silver,0
C014066,2025-08-31,35-44,Barbados,Silver,0
C014067,2025-05-21,35-44,Trinidad,Bronze,1
C014068,2025-09-02,55-64,Jamaica,Gold,0
C014069,2024-05-24,35-44,Trinidad,Silver,0
C014070,2025-10-01,35-44,Trinidad,Bronze,1
C014071,2025-11-01,25-34,Barbados,Gold,0
C014072,2024-06-17,65+,Trinidad,Bronze,0
C014073,2025-01-05,35-44,Barbados,Bronze,0
C014074,2024-04-18,25-34,Trinidad,Platinum,0
C014075,2024-05-03,25-34,Barbados,Bronze,0
C014076,2024-02-06,25-34,Barbados,Silver,0
C014077,2024-04-19,55-64,Barbados,Bronze,0
C014078,2024-08-19,25-34,Barbados,Bronze,0
C014079,2024-07-06,55-64,Trinidad,Silver,0
C014080,2024-04-29,45-54,Trinidad,Bronze,0
C014081,2025-04-21,55-64,Barbados,Gold,0
C014082,2024-11-13,35-44,Tobago,Bronze,1
C014083,2025-10-05,35-44,Trinidad,Gold,0
C014084,2025-12-07,55-64,Barbados,Bronze,1
C014085,2025-12-05,55-64,Trinidad,Bronze,0
C014086,2024-10-13,25-34,Jamaica,Bronze,0
C014087,2024-12-19,25-34,Jamaica,Gold,0
C014088,2024-11-28,25-34,Trinidad,Bronze,1
C014089,2025-01-05,55-64,Trinidad,Bronze,0
C014090,2024-11-30,45-54,Jamaica,Platinum,0
C014091,2024-04-14,25-34,Tobago,Silver,0
C014092,2025-01-30,18-24,Trinidad,Bronze,0
C014093,2024-12-19,55-64,Jamaica,Bronze,1
C014094,2025-07-19,25-34,Tobago,Gold,0
C014095,2024-07-02,35-44,Jamaica,Bronze,0
C014096,2025-11-29,55-64,Trinidad,Gold,0
C014097,2024-09-14,25-34,Barbados,Silver,1
C014098,2025-07-02,25-34,Tobago,Bronze,0
C014099,2025-11-29,45-54,Trinidad,Silver,0
C014100,2024-08-19,45-54,Trinidad,Bronze,0
C014101,2024-07-23,25-34,Trinidad,Bronze,1
C014102,2024-11-05,18-24,Barbados,Platinum,0
C014103,2024-01-30,35-44,Barbados,Bronze,1
C014104,2025-01-12,55-64,Tobago,Silver,0
C014105,2025-03-04,45-54,Trinidad,Gold,0
C014106,2025-01-28,35-44,Jamaica,Bronze,0
C014107,2025-05-23,18-24,Jamaica,Bronze,0
C014108,2025-01-29,25-34,Jamaica,Silver,1
C014109,2024-02-07,18-24,Barbados,Bronze,0
C014110,2025-11-18,25-34,Jamaica,Bronze,1
C014111,2025-10-24,25-34,Jamaica,Bronze,0
C014112,2025-09-14,25-34,Barbados,Bronze,0
C014113,2025-08-29,35-44,Jamaica,Bronze,0
C014114,2024-01-05,25-34,Trinidad,Bronze,1
C014115,2025-04-04,18-24,Barbados,Bronze,1
C014116,2024-09-29,35-44,Trinidad,Bronze,0
C014117,2024-01-13,18-24,Tobago,Silver,0
C014118,2025-04-01,65+,Trinidad,Bronze,1
C014119,2025-02-02,25-34,Jamaica,Bronze,0
C014120,2024-05-29,25-34,Tobago,Gold,1
C014121,2025-08-13,65+,Barbados,Bronze,0
C014122,2024-09-10,25-34,Trinidad,Silver,0
C014123,2024-11-28,25-34,Jamaica,Silver,0
C014124,2025-09-01,55-64,Trinidad,Silver,0
C014125,2025-04-11,55-64,Barbados,Silver,0
C014126,2024-12-18,35-44,Jamaica,Silver,0
C014127,2025-02-14,18-24,Tobago,Bronze,0
C014128,2024-10-13,65+,Trinidad,Bronze,1
C014129,2025-10-06,25-34,Barbados,Silver,0
C014130,2024-09-22,45-54,Trinidad,Bronze,0
C014131,2025-05-31,35-44,Jamaica,Silver,0
C014132,2025-04-27,65+,Jamaica,Bronze,1
C014133,2025-11-28,25-34,Jamaica,Bronze,0
C014134,2025-11-06,25-34,Barbados,Silver,0
C014135,2024-01-17,45-54,Trinidad,Bronze,1
C014136,2024-01-02,45-54,Barbados,Silver,0
C014137,2025-01-30,25-34,Tobago,Bronze,0
C014138,2024-07-02,18-24,Jamaica,Silver,0
C014139,2025-09-20,25-34,Barbados,Bronze,0
C014140,2024-08-31,35-44,Jamaica,Platinum,0
C014141,2025-07-28,25-34,Jamaica,Gold,1
C014142,2025-08-22,25-34,Jamaica,Silver,0
C014143,2024-02-20,35-44,Trinidad,Gold,0
C014144,2025-09-14,65+,Barbados,Silver,0
C014145,2025-05-01,55-64,Trinidad,Silver,0
C014146,2025-06-01,25-34,Trinidad,Bronze,0
C014147,2025-05-08,45-54,Trinidad,Bronze,0
C014148,2024-01-04,55-64,Barbados,Bronze,1
C014149,2025-04-13,25-34,Trinidad,Silver,0
C014150,2025-07-11,45-54,Tobago,Gold,0
C014151,2024-05-24,55-64,Trinidad,Silver,0
C014152,2025-01-07,55-64,Trinidad,Bronze,0
C014153,2024-05-30,25-34,Jamaica,Bronze,0
C014154,2025-05-01,65+,Trinidad,Bronze,1
C014155,2025-12-03,35-44,Barbados,Silver,0
C014156,2025-05-07,55-64,Trinidad,Gold,0
C014157,2025-12-18,25-34,Barbados,Silver,0
C014158,2024-02-18,45-54,Trinidad,Bronze,0
C014159,2024-09-22,35-44,Trinidad,Gold,0
C014160,2024-02-25,55-64,Jamaica,Silver,0
C014161,2025-08-08,25-34,Trinidad,Platinum,0
C014162,2024-01-26,45-54,Jamaica,Gold,0
C014163,2024-06-04,35-44,Jamaica,Bronze,0
C014164,2025-06-21,25-34,Jamaica,Bronze,1
C014165,2025-09-12,18-24,Trinidad,Gold,0
C014166,2025-09-26,25-34,Trinidad,Bronze,0
C014167,2024-02-20,35-44,Jamaica,Bronze,1
C014168,2025-10-25,35-44,Trinidad,Silver,0
C014169,2025-08-27,25-34,Tobago,Bronze,0
C014170,2025-01-14,35-44,Jamaica,Silver,0
C014171,2024-07-06,35-44,Jamaica,Bronze,0
C014172,2024-10-01,45-54,Trinidad,Bronze,0
C014173,2024-05-25,45-54,Trinidad,Silver,0
C014174,2025-06-16,35-44,Barbados,Silver,0
C014175,2024-11-16,55-64,Jamaica,Silver,0
C014176,2024-06-20,45-54,Trinidad,Bronze,1
C014177,2025-08-01,35-44,Tobago,Gold,0
C014178,2024-10-11,18-24,Trinidad,Bronze,1
C014179,2025-04-10,18-24,Barbados,Silver,1
C014180,2024-01-25,65+,Trinidad,Silver,1
C014181,2024-06-04,35-44,Jamaica,Gold,0
C014182,2024-01-23,25-34,Trinidad,Bronze,0
C014183,2024-10-07,55-64,Jamaica,Bronze,0
C014184,2025-12-26,25-34,Jamaica,Bronze,0
C014185,2024-06-17,55-64,Tobago,Bronze,0
C014186,2025-10-25,55-64,Trinidad,Bronze,1
C014187,2024-10-16,25-34,Tobago,Bronze,1
C014188,2025-04-14,25-34,Jamaica,Bronze,0
C014189,2025-04-07,35-44,Trinidad,Gold,0
C014190,2024-08-13,45-54,Trinidad,Silver,0
C014191,2024-07-17,35-44,Jamaica,Silver,0
C014192,2025-08-10,55-64,Barbados,Bronze,1
C014193,2024-12-12,55-64,Tobago,Silver,0
C014194,2024-01-03,35-44,Jamaica,Gold,0
C014195,2025-08-20,45-54,Tobago,Gold,0
C014196,2024-07-30,25-34,Jamaica,Bronze,1
C014197,2025-12-28,25-34,Trinidad,Gold,0
C014198,2025-01-12,45-54,Trinidad,Platinum,0
C014199,2024-03-20,55-64,Jamaica,Bronze,0
C014200,2024-11-19,45-54,Barbados,Bronze,0
C014201,2025-11-02,55-64,Trinidad,Gold,1
C014202,2024-06-22,35-44,Jamaica,Bronze,0
C014203,2024-08-02,45-54,Jamaica,Silver,0
C014204,2025-12-29,35-44,Barbados,Gold,0
C014205,2024-12-13,18-24,Jamaica,Bronze,1
C014206,2025-05-08,25-34,Jamaica,Bronze,0
C014207,2025-08-09,25-34,Trinidad,Silver,0
C014208,2025-05-26,35-44,Barbados,Bronze,0
C014209,2024-11-12,25-34,Trinidad,Bronze,0
C014210,2024-07-15,25-34,Tobago,Bronze,0
C014211,2024-01-10,35-44,Trinidad,Bronze,0
C014212,2024-04-02,45-54,Jamaica,Platinum,0
C014213,2025-03-10,55-64,Jamaica,Bronze,1
C014214,2025-09-16,25-34,Jamaica,Gold,0
C014215,2025-02-05,25-34,Trinidad,Gold,0
C014216,2024-01-06,35-44,Trinidad,Bronze,1
C014217,2024-07-09,65+,Barbados,Silver,0
C014218,2025-05-07,18-24,Barbados,Silver,0
C014219,2024-09-27,55-64,Jamaica,Platinum,0
C014220,2025-09-01,25-34,Barbados,Silver,0
C014221,2025-12-24,35-44,Jamaica,Bronze,1
C014222,2024-09-12,35-44,Jamaica,Silver,0
C014223,2024-08-30,55-64,Trinidad,Gold,0
C014224,2025-08-30,35-44,Jamaica,Silver,0
C014225,2024-01-28,25-34,Jamaica,Bronze,0
C014226,2024-01-30,25-34,Tobago,Silver,1
C014227,2025-09-05,18-24,Trinidad,Bronze,0
C014228,2024-07-04,35-44,Trinidad,Silver,0
C014229,2024-04-29,25-34,Barbados,Bronze,0
C014230,2024-02-29,35-44,Barbados,Silver,0
C014231,2025-08-28,35-44,Trinidad,Bronze,1
C014232,2025-10-31,35-44,Jamaica,Bronze,1
C014233,2024-08-30,25-34,Barbados,Platinum,0
C014234,2024-07-31,55-64,Barbados,Bronze,0
C014235,2024-12-30,35-44,Barbados,Silver,0
C014236,2024-09-01,25-34,Jamaica,Silver,0
C014237,2024-08-09,25-34,Tobago,Gold,1
C014238,2025-10-30,45-54,Trinidad,Silver,0
C014239,2024-02-22,65+,Trinidad,Silver,1
C014240,2024-01-02,45-54,Jamaica,Bronze,0
C014241,2024-07-18,65+,Jamaica,Bronze,1
C014242,2024-02-11,25-34,Jamaica,Bronze,1
C014243,2025-11-29,45-54,Barbados,Silver,1
C014244,2025-03-02,65+,Barbados,Bronze,0
C014245,2025-07-17,45-54,Trinidad,Gold,0
C014246,2025-08-07,25-34,Trinidad,Silver,0
C014247,2025-02-06,45-54,Trinidad,Bronze,1
C014248,2024-09-21,25-34,Jamaica,Silver,0
C014249,2024-02-04,18-24,Trinidad,Silver,0
C014250,2024-01-27,25-34,Trinidad,Bronze,0
C014251,2025-03-04,45-54,Jamaica,Bronze,1
C014252,2025-03-09,25-34,Trinidad,Bronze,0
C014253,2024-09-13,18-24,Barbados,Bronze,0
C014254,2024-07-28,25-34,Trinidad,Bronze,0
C014255,2025-01-07,18-24,Trinidad,Bronze,1
C014256,2024-08-10,25-34,Barbados,Bronze,0
C014257,2024-07-23,35-44,Trinidad,Silver,0
C014258,2025-11-19,18-24,Jamaica,Silver,0
C014259,2024-11-04,25-34,Jamaica,Silver,0
C014260,2025-02-15,35-44,Barbados,Bronze,0
C014261,2024-12-24,25-34,Trinidad,Silver,1
C014262,2024-08-28,35-44,Barbados,Gold,0
C014263,2025-10-22,45-54,Barbados,Silver,0
C014264,2025-08-14,35-44,Barbados,Bronze,0
C014265,2025-07-07,18-24,Trinidad,Silver,0
C014266,2025-12-04,65+,Trinidad,Bronze,0
C014267,2025-07-02,18-24,Trinidad,Bronze,1
C014268,2024-06-13,45-54,Trinidad,Bronze,1
C014269,2024-08-08,45-54,Trinidad,Bronze,0
C014270,2024-11-03,25-34,Trinidad,Platinum,0
C014271,2024-04-04,55-64,Trinidad,Silver,1
C014272,2025-04-01,45-54,Jamaica,Bronze,0
C014273,2025-09-23,25-34,Jamaica,Bronze,1
C014274,2024-11-11,25-34,Trinidad,Bronze,1
C014275,2025-01-04,45-54,Barbados,Silver,1
C014276,2024-10-12,35-44,Trinidad,Gold,0
C014277,2025-03-15,45-54,Trinidad,Silver,0
C014278,2024-08-12,65+,Jamaica,Silver,0
C014279,2025-01-31,65+,Barbados,Bronze,1
C014280,2025-06-26,35-44,Trinidad,Platinum,0
